Parameter,Value
network_capacity_type,MEDIUM
LINK_LENGTH_METERS,250.0
relay_connectivity_config,ALL_CONNECT
ew_location,"(10000.0, 0.0)"
ew_power_W,100.0
BANDWIDTH_MHZ_RANGE,"(400, 1200)"
EW_JAMMER_BW_AREA_SELECTION,random
start_point,"(0.0, 0.0)"
end_point,"(10000.0, 0.0)"
step_size_m,10.0
max_steps,1000
logging_enabled,True
csv_output_enabled,True
csv_filename,swarm_simulation_log_v4.csv
EW_JAMMER_ACTUAL_BW_AREA,2

step,leader_pos_x,leader_pos_y,connected_drones_count,edge_u,edge_v,is_active,current_capacity,required_safety_capacity,bw_area,is_ew_susceptible
862,8620.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
862,8620.0,0.0,13,R3,A1,True,2151527.525512611,375000.0,2,True
862,8620.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
862,8620.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
862,8620.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
862,8620.0,0.0,13,R1,R3,True,2102629.9492399553,500000.0,2,True
862,8620.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
862,8620.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
862,8620.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
863,8630.0,0.0,13,S1,R1,True,1730768.3887428194,375000.0,2,True
863,8630.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
863,8630.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
863,8630.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
863,8630.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
863,8630.0,0.0,13,R2,M1,True,1822611.9094287162,1000000.0,2,True
863,8630.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
863,8630.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
863,8630.0,0.0,13,R3,A1,True,2143817.7503487743,375000.0,2,True
863,8630.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
863,8630.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
863,8630.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
863,8630.0,0.0,13,R1,R3,True,2093657.3591139736,500000.0,2,True
863,8630.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
863,8630.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
863,8630.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
864,8640.0,0.0,13,S1,R1,True,1720629.3781484833,375000.0,2,True
864,8640.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
864,8640.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
864,8640.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
864,8640.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
864,8640.0,0.0,13,R2,M1,True,1812891.2784945702,1000000.0,2,True
864,8640.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
864,8640.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
864,8640.0,0.0,13,R3,A1,True,2136070.4937707246,375000.0,2,True
864,8640.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
864,8640.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
864,8640.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
864,8640.0,0.0,13,R1,R3,True,2084633.2547041962,500000.0,2,True
864,8640.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
864,8640.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
864,8640.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
865,8650.0,0.0,13,S1,R1,True,1710428.4793075172,375000.0,2,True
865,8650.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
865,8650.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
865,8650.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
865,8650.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
865,8650.0,0.0,13,R2,M1,True,1803110.5531152142,1000000.0,2,True
865,8650.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
865,8650.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
865,8650.0,0.0,13,R3,A1,True,2128285.4366945857,375000.0,2,True
865,8650.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
865,8650.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
865,8650.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
865,8650.0,0.0,13,R1,R3,True,2075557.1051089987,500000.0,2,True
865,8650.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
865,8650.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
865,8650.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
866,8660.0,0.0,13,S1,R1,True,1700165.094080183,375000.0,2,True
866,8660.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
866,8660.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
866,8660.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
866,8660.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
866,8660.0,0.0,13,R2,M1,True,1793269.0737003568,1000000.0,2,True
866,8660.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
866,8660.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
866,8660.0,0.0,13,R3,A1,True,2120462.2568820217,375000.0,2,True
866,8660.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
866,8660.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
866,8660.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
866,8660.0,0.0,13,R1,R3,True,2066428.3726289794,500000.0,2,True
866,8660.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
866,8660.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
866,8660.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
867,8670.0,0.0,13,S1,R1,True,1689838.6202675826,375000.0,2,True
867,8670.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
867,8670.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
867,8670.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
867,8670.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
867,8670.0,0.0,13,R2,M1,True,1783366.1719355937,1000000.0,2,True
867,8670.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
867,8670.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
867,8670.0,0.0,13,R3,A1,True,2112600.6289272252,375000.0,2,True
867,8670.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
867,8670.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
867,8670.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
867,8670.0,0.0,13,R1,R3,True,2057246.512699972,500000.0,2,True
867,8670.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
867,8670.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
867,8670.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
868,8680.0,0.0,13,S1,R1,True,1679448.4518030293,375000.0,2,True
868,8680.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
868,8680.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
868,8680.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
868,8680.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
868,8680.0,0.0,13,R2,M1,True,1773401.1707112032,1000000.0,2,True
868,8680.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
868,8680.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
868,8680.0,0.0,13,R3,A1,True,2104700.224245328,375000.0,2,True
868,8680.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
868,8680.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
868,8680.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
868,8680.0,0.0,13,R1,R3,True,2048010.9738278252,500000.0,2,True
868,8680.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
868,8680.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
868,8680.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
869,8690.0,0.0,13,S1,R1,True,1668993.9789622137,375000.0,2,True
869,8690.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
869,8690.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
869,8690.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
869,8690.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
869,8690.0,0.0,13,R2,M1,True,1763373.3840552154,1000000.0,2,True
869,8690.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
869,8690.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
869,8690.0,0.0,13,R3,A1,True,2096760.711062191,375000.0,2,True
869,8690.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
869,8690.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
869,8690.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
869,8690.0,0.0,13,R1,R3,True,2038721.1975250859,500000.0,2,True
869,8690.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
869,8690.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
869,8690.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
870,8700.0,0.0,13,S1,R1,True,1658474.5885935219,375000.0,2,True
870,8700.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
870,8700.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
870,8700.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
870,8700.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
870,8700.0,0.0,13,R2,M1,True,1753282.117071226,1000000.0,2,True
870,8700.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
870,8700.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
870,8700.0,0.0,13,R3,A1,True,2088781.7544058699,375000.0,2,True
870,8700.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
870,8700.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
870,8700.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
870,8700.0,0.0,13,R1,R3,True,2029376.618250002,500000.0,2,True
870,8700.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
870,8700.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
870,8700.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
871,8710.0,0.0,13,S1,R1,True,1647889.6643698507,375000.0,2,True
871,8710.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
871,8710.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
871,8710.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
871,8710.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
871,8710.0,0.0,13,R2,M1,True,1743126.6658814165,1000000.0,2,True
871,8710.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
871,8710.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
871,8710.0,0.0,13,R3,A1,True,2080763.0160997265,375000.0,2,True
871,8710.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
871,8710.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
871,8710.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
871,8710.0,0.0,13,R1,R3,True,2019976.6633479698,500000.0,2,True
871,8710.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
871,8710.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
871,8710.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
872,8720.0,0.0,13,S1,R1,True,1637238.5870633677,375000.0,2,True
872,8720.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
872,8720.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
872,8720.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
872,8720.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
872,8720.0,0.0,13,R2,M1,True,1732906.317575407,1000000.0,2,True
872,8720.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
872,8720.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
872,8720.0,0.0,13,R3,A1,True,2072704.1547573565,375000.0,2,True
872,8720.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
872,8720.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
872,8720.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
872,8720.0,0.0,13,R1,R3,True,2010520.752995728,500000.0,2,True
872,8720.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
872,8720.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
872,8720.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
873,8730.0,0.0,13,S1,R1,True,1626520.7348449123,375000.0,2,True
873,8730.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
873,8730.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
873,8730.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
873,8730.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
873,8730.0,0.0,13,R2,M1,True,1722620.350165461,1000000.0,2,True
873,8730.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
873,8730.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
873,8730.0,0.0,13,R3,A1,True,2064604.8257795004,375000.0,2,True
873,8730.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
873,8730.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
873,8730.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
873,8730.0,0.0,13,R1,R3,True,2001008.3001486755,500000.0,2,True
873,8730.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
873,8730.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
873,8730.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
874,8740.0,0.0,13,S1,R1,True,1615735.4836095588,375000.0,2,True
874,8740.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
874,8740.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
874,8740.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
874,8740.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
874,8740.0,0.0,13,R2,M1,True,1712268.032548749,1000000.0,2,True
874,8740.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
874,8740.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
874,8740.0,0.0,13,R3,A1,True,2056464.6813529963,375000.0,2,True
874,8740.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
874,8740.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
874,8740.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
874,8740.0,0.0,13,R1,R3,True,1991438.710491563,500000.0,2,True
874,8740.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
874,8740.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
874,8740.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
875,8750.0,0.0,13,S1,R1,True,1604882.2073302462,375000.0,2,True
875,8750.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
875,8750.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
875,8750.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
875,8750.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
875,8750.0,0.0,13,R2,M1,True,1701848.6244772642,1000000.0,2,True
875,8750.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
875,8750.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
875,8750.0,0.0,13,R3,A1,True,2048283.37045203,375000.0,2,True
875,8750.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
875,8750.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
875,8750.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
875,8750.0,0.0,13,R1,R3,True,1981811.3823929261,500000.0,2,True
875,8750.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
875,8750.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
875,8750.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
876,8760.0,0.0,13,S1,R1,True,1593960.2784413323,375000.0,2,True
876,8760.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
876,8760.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
876,8760.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
876,8760.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
876,8760.0,0.0,13,R2,M1,True,1691361.3765362955,1000000.0,2,True
876,8760.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
876,8760.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
876,8760.0,0.0,13,R3,A1,True,2040060.538841684,375000.0,2,True
876,8760.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
876,8760.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
876,8760.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
876,8760.0,0.0,13,R1,R3,True,1972125.706863671,500000.0,2,True
876,8760.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
876,8760.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
876,8760.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
877,8770.0,0.0,13,S1,R1,True,1582969.0682540897,375000.0,2,True
877,8770.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
877,8770.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
877,8770.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
877,8770.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
877,8770.0,0.0,13,R2,M1,True,1680805.5301320143,1000000.0,2,True
877,8770.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
877,8770.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
877,8770.0,0.0,13,R3,A1,True,2031795.8290841416,375000.0,2,True
877,8770.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
877,8770.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
877,8770.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
877,8770.0,0.0,13,R1,R3,True,1962381.0675201784,500000.0,2,True
877,8770.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
877,8770.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
877,8770.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
878,8780.0,0.0,13,S1,R1,True,1571907.9474063683,375000.0,2,True
878,8780.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
878,8780.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
878,8780.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
878,8780.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
878,8780.0,0.0,13,R2,M1,True,1670180.317489311,1000000.0,2,True
878,8780.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
878,8780.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
878,8780.0,0.0,13,R3,A1,True,2023488.8805475268,375000.0,2,True
878,8780.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
878,8780.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
878,8780.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
878,8780.0,0.0,13,R1,R3,True,1952576.8405523547,500000.0,2,True
878,8780.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
878,8780.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
878,8780.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
879,8790.0,0.0,13,S1,R1,True,1560776.2863486228,375000.0,2,True
879,8790.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
879,8790.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
879,8790.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
879,8790.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
879,8790.0,0.0,13,R2,M1,True,1659484.9616605912,1000000.0,2,True
879,8790.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
879,8790.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
879,8790.0,0.0,13,R3,A1,True,2015139.3294176986,375000.0,2,True
879,8790.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
879,8790.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
879,8790.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
879,8790.0,0.0,13,R1,R3,True,1942712.3946971695,500000.0,2,True
879,8790.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
879,8790.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
879,8790.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
880,8800.0,0.0,13,S1,R1,True,1549573.4558688528,375000.0,2,True
880,8800.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
880,8800.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
880,8800.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
880,8800.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
880,8800.0,0.0,13,R2,M1,True,1648718.6765466067,1000000.0,2,True
880,8800.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
880,8800.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
880,8800.0,0.0,13,R3,A1,True,2006746.808713137,375000.0,2,True
880,8800.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
880,8800.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
880,8800.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
880,8800.0,0.0,13,R1,R3,True,1932787.0912180517,500000.0,2,True
880,8800.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
880,8800.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
880,8800.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
881,8810.0,0.0,13,S1,R1,True,1538298.8276590293,375000.0,2,True
881,8810.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
881,8810.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
881,8810.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
881,8810.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
881,8810.0,0.0,13,R2,M1,True,1637880.666930446,1000000.0,2,True
881,8810.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
881,8810.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
881,8810.0,0.0,13,R3,A1,True,1998310.9483031235,375000.0,2,True
881,8810.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
881,8810.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
881,8810.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
881,8810.0,0.0,13,R1,R3,True,1922800.2838908182,500000.0,2,True
881,8810.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
881,8810.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
881,8810.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
882,8820.0,0.0,13,S1,R1,True,1526951.7749257428,375000.0,2,True
882,8820.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
882,8820.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
882,8820.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
882,8820.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
882,8820.0,0.0,13,R2,M1,True,1626970.1285257381,1000000.0,2,True
882,8820.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
882,8820.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
882,8820.0,0.0,13,R3,A1,True,1989831.3749294686,375000.0,2,True
882,8820.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
882,8820.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
882,8820.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
882,8820.0,0.0,13,R1,R3,True,1912751.3189966124,500000.0,2,True
882,8820.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
882,8820.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
882,8820.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
883,8830.0,0.0,13,S1,R1,True,1515531.6730481465,375000.0,2,True
883,8830.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
883,8830.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
883,8830.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
883,8830.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
883,8830.0,0.0,13,R2,M1,True,1615986.248040397,1000000.0,2,True
883,8830.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
883,8830.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
883,8830.0,0.0,13,R3,A1,True,1981307.71223195,375000.0,2,True
883,8830.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
883,8830.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
883,8830.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
883,8830.0,0.0,13,R1,R3,True,1902639.5353225167,500000.0,2,True
883,8830.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
883,8830.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
883,8830.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
884,8840.0,0.0,13,S1,R1,True,1504037.9002861767,375000.0,2,True
884,8840.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
884,8840.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
884,8840.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
884,8840.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
884,8840.0,0.0,13,R2,M1,True,1604928.203257178,1000000.0,2,True
884,8840.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
884,8840.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
884,8840.0,0.0,13,R3,A1,True,1972739.5807777843,375000.0,2,True
884,8840.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
