Parameter,Value
network_capacity_type,MEDIUM
LINK_LENGTH_METERS,25.0
relay_connectivity_config,MINIMAL
ew_location,"(1050.0, 0.0)"
ew_strength_factor,100000.0
BANDWIDTH_MHZ_RANGE,"(400, 1200)"
EW_JAMMER_BW_AREA_SELECTION,random
start_point,"(0.0, 0.0)"
end_point,"(1000.0, 0.0)"
step_size_m,10.0
max_steps,200
logging_enabled,True
csv_output_enabled,True
csv_filename,swarm_simulation_log_v3.csv
EW_JAMMER_ACTUAL_BW_AREA,4

step,leader_pos_x,leader_pos_y,connected_drones_count,edge_u,edge_v,is_active,current_capacity,required_safety_capacity,bw_area,is_ew_susceptible,ew_effect
84,840.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
84,840.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
84,840.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
84,840.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
84,840.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
84,840.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
84,840.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
84,840.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
84,840.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
85,850.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
85,850.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
85,850.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
85,850.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
85,850.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
85,850.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
85,850.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
85,850.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
85,850.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
85,850.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
85,850.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
85,850.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
86,860.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
86,860.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
86,860.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
86,860.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
86,860.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
86,860.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
86,860.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
86,860.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
86,860.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
86,860.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
86,860.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
86,860.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
87,870.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
87,870.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
87,870.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
87,870.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
87,870.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
87,870.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
87,870.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
87,870.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
87,870.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
87,870.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
87,870.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
87,870.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
88,880.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
88,880.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
88,880.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
88,880.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
88,880.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
88,880.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
88,880.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
88,880.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
88,880.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
88,880.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
88,880.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
88,880.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
89,890.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
89,890.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
89,890.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
89,890.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
89,890.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
89,890.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
89,890.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
89,890.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
89,890.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
89,890.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
89,890.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
89,890.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
90,900.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
90,900.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
90,900.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
90,900.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
90,900.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
90,900.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
90,900.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
90,900.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
90,900.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
90,900.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
90,900.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
90,900.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
91,910.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
91,910.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
91,910.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
91,910.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
91,910.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
91,910.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
91,910.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
91,910.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
91,910.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
91,910.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
91,910.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
91,910.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
92,920.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
92,920.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
92,920.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
92,920.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
92,920.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
92,920.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
92,920.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
92,920.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
92,920.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
92,920.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
92,920.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
92,920.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
93,930.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
93,930.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
93,930.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
93,930.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
93,930.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
93,930.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
93,930.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
93,930.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
93,930.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
93,930.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
93,930.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
93,930.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
94,940.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
94,940.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
94,940.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
94,940.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
94,940.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
94,940.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
94,940.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
94,940.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
94,940.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
94,940.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
94,940.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
94,940.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
95,950.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
95,950.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
95,950.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
95,950.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
95,950.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
95,950.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
95,950.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
95,950.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
95,950.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
95,950.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
95,950.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
95,950.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
96,960.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
96,960.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
96,960.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
96,960.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
96,960.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
96,960.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
96,960.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
96,960.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
96,960.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
96,960.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
96,960.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
96,960.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
97,970.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
97,970.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
97,970.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
97,970.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
97,970.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
97,970.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
97,970.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
97,970.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
97,970.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
97,970.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
97,970.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
97,970.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
98,980.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
98,980.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
98,980.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
98,980.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
98,980.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
98,980.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
98,980.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
98,980.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
98,980.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
98,980.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
98,980.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
98,980.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
99,990.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
99,990.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
99,990.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
99,990.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
99,990.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
99,990.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
99,990.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
99,990.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
99,990.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
99,990.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
99,990.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
99,990.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
100,1000.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
100,1000.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
100,1000.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
100,1000.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
100,1000.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
100,1000.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
100,1000.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
100,1000.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
100,1000.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
100,1000.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
100,1000.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
100,1000.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
